# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
9 4.25 0 0 2.87786 3.86019 0.105301 5.98528 0.0926521 0.0412427 0.0148348 0.00660277 1.64755 1.77527 3.34215 2.00727 0.0130622 0.00584694 1.47445 5.1914 1.59079 5.16719
10 4.75 0 0 2.32962 7.74447 0.00867663 5.99974 2.48458 1.4225 1.64318 0.920078 1.67805 2.70813 2.30517 3.28876 0.202689 0.118528 0.970227 6.80948 1.38035 7.46927
11 5.25 0 0 0.232193 8.21727 0.000125311 6 3.55516 3.83644 4.40982 3.91437 1.45394 3.69535 0.854878 3.86922 0.774017 0.644095 0.956239 8.75736 1.12067 9.75209
12 5.75 0.919823 0.748519 0.43293 9.27472 0.00221335 6.00541 2.48726 5.86203 3.30193 6.60344 0.354282 3.98386 0.153868 3.99452 1.44656 1.82214 0.983373 11.1599 0.723079 11.5187
13 6.25 3.8572 4.45679 0.89679 11.8625 0.290923 6.84502 1.89662 7.68674 1.37693 7.92812 0.0663593 4.0477 0.00794643 4.00216 1.53941 3.30318 1.04186 14.167 0.593899 13.2328
14 6.75 0.871864 5.43447 0.569722 13.7799 2.79768 16.2629 0.276056 7.99648 0.0637516 7.99964 0.650368 4.77747 0.224933 4.25456 1.22041 4.67261 0.923622 17.2761 0.960408 16.4658
15 7.25 0.374294 5.91856 1.05334 17.8693 2.52692 26.0756 0.00271937 8 0.000275961 8 1.52695 6.754 1.5167 6.21779 0.734965 5.62394 0.846009 20.5614 1.05342 20.5565
16 7.75 0.0538628 5.99814 1.5738 24.8508 0.726096 29.2972 6.89554e-06 8.00001 0 8 1.32505 8.71377 2.05336 9.2548 0.901065 6.95666 0.947272 24.7645 0.99436 24.9686
17 8.25 0.357698 6.59714 1.02308 29.9933 0.135726 29.9795 0.000123004 8.00022 0 8 1.18907 10.7066 1.24568 11.3425 1.22132 9.00355 1.01093 29.8473 1.07634 30.3802
18 8.75 3.09396 12.4257 1.08139 36.1078 0.405288 32.2716 0.0316303 8.05984 0.000768946 8.00145 0.863895 12.3352 0.462935 12.2152 1.41572 11.6725 1.10786 36.1129 1.14761 36.8706
19 9.25 2.19557 17.048 1.13674 43.2903 1.9538 44.6203 0.588682 9.30004 0.139419 8.29517 0.690323 13.7895 0.617338 13.5157 1.40032 14.6226 1.0109 42.502 0.874527 42.3978
20 9.75 0.393964 17.9692 1.00101 50.3176 1.61554 55.9645 1.73001 13.3493 1.58567 12.0065 0.870367 15.8267 1.0044 15.8666 1.14303 17.2979 0.717616 47.5409 0.680582 47.1767
9000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.328699 0.122815 6.88952e-05 2.57532e-05
6 2.75 0 0 0 0 1.99173 1.1102 0 0 0 0 0 0 0 0 0 0 1.08283 0.726394 0.257966 0.14382
7 3.25 0 0 0 0 5.3435 5.26706 0 0 0 0 0.598317 0.155145 0.0241041 0.00625024 0 0 0.888721 1.41775 1.38675 1.22261
8 3.75 0 0 0.0208384 0.0215651 0.48886 5.77312 0 0 0 0 2.54501 1.03334 1.46549 0.511937 0.000175057 6.04956e-05 1.70676 3.18458 1.72634 3.00969
9 4.25 0 0 2.83825 3.7933 0.14723 5.96881 0.0838287 0.037145 0.0147898 0.00655248 1.6392 1.75962 3.33571 1.98989 0.0173554 0.00775 1.48184 5.15424 1.60291 5.1403
10 4.75 0 0 2.31777 7.6398 0.0185219 5.99954 2.39537 1.36257 1.61146 0.89823 1.66116 2.67879 2.2865 3.25507 0.204019 0.120636 0.98242 6.78504 1.38273 7.4356
11 5.25 0.000187729 0.000126822 0.291331 8.23029 0.000225627 6 3.6112 3.80313 4.36717 3.8497 1.45229 3.6603 0.874067 3.84579 0.769964 0.640999 0.943902 8.69881 1.1201 9.7066
12 5.75 1.01492 0.822184 0.449107 9.32214 0.00377178 6.00917 2.47831 5.81203 3.29104 6.51741 0.390285 3.97665 0.17976 3.9915 1.44534 1.81258 0.985738 11.0959 0.721147 11.4603
13 6.25 3.75788 4.41815 0.873293 11.8304 0.326705 6.9477 1.89641 7.62804 1.4462 7.90226 0.0779778 4.05132 0.0111617 4.00218 1.55497 3.30164 1.04595 14.1007 0.604409 13.1966
14 6.75 0.79253 5.30267 0.565021 13.723 2.79591 16.3156 0.327557 7.99385 0.0869107 7.99932 0.640309 4.76646 0.225015 4.25349 1.1923 4.63326 0.924311 17.1977 0.945244 16.3637
15 7.25 0.423244 5.84755 1.0554 17.8013 2.39761 25.5828 0.00475935 7.99998 0.000527082 8 1.50881 6.71036 1.4904 6.17369 0.732417 5.57689 0.852336 20.492 1.05223 20.4307
16 7.75 0.10152 5.99687 1.52492 24.5344 0.769868 28.9828 1.04126e-05 8 0 8 1.33081 8.66951 2.03472 9.16909 0.910666 6.91751 0.948588 24.6814 1.00602 24.8737
17 8.25 0.431408 6.71597 1.05864 29.831 0.190936 29.9382 0.000148948 8.00025 0 8 1.17595 10.6312 1.24847 11.2517 1.22063 8.9537 1.01206 29.7461 1.08347 30.2959
18 8.75 2.95066 12.2487 1.07565 35.8846 0.451742 32.4811 0.0419807 8.07902 0.000971215 8.00182 0.878219 12.2791 0.512676 12.2137 1.38615 11.5547 1.10004 35.9385 1.14245 36.727
19 9.25 2.12405 16.6994 1.15678 43.1598 1.86995 44.2447 0.596268 9.32933 0.16044 8.33822 0.72308 13.7953 0.640826 13.5574 1.3995 14.4893 1.00896 42.2857 0.875889 42.237
20 9.75 0.524415 17.9201 1.02598 50.3287 1.57002 55.2178 1.73383 13.3686 1.61502 12.1007 0.864905 15.8102 0.976169 15.8316 1.13897 17.1428 0.735581 47.4266 0.688032 47.0457
10000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.34444 0.128169 0.000127926 4.7619e-05
6 2.75 0 0 0 0 2.09985 1.16567 0 0 0 0 0 0 0 0 0 0 1.08707 0.731639 0.256961 0.142691
7 3.25 0 0 0 0 5.23032 5.21786 0 0 0 0 0.613878 0.158528 0.023935 0.00618124 0 0 0.866639 1.40306 1.36892 1.20327
8 3.75 0 0 0.0229415 0.0236472 0.475542 5.70812 0 0 0 0 2.54712 1.03385 1.48344 0.515967 9.54168e-05 3.27988e-05 1.69334 3.14883 1.74511 3.00239
9 4.25 0 0 2.79113 3.7176 0.173464 5.93773 0.0798267 0.0352259 0.0173726 0.00766545 1.61391 1.746 3.32272 1.98215 0.0197612 0.00875073 1.48701 5.1173 1.6042 5.12599
10 4.75 0 0 2.30385 7.52538 0.0362302 5.99761 2.29235 1.29847 1.57679 0.876577 1.62411 2.64101 2.23259 3.21245 0.209318 0.124096 0.992912 6.75876 1.37055 7.39176
11 5.25 0.000383569 0.000258017 0.361421 8.25493 0.0011824 6 3.64966 3.75495 4.33617 3.79515 1.46213 3.62512 0.896922 3.81614 0.772953 0.644362 0.939195 8.6552 1.11812 9.64947
12 5.75 1.14419 0.923227 0.464061 9.37854 0.0051254 6.01241 2.51283 5.7835 3.25545 6.4232 0.426859 3.9697 0.209421 3.98519 1.45487 1.81885 0.98043 11.0296 0.720708 11.3949
13 6.25 3.64405 4.39599 0.850343 11.8108 0.372732 7.07879 1.87916 7.57563 1.51409 7.86713 0.088438 4.05403 0.0181279 4.00247 1.54237 3.28976 1.05173 14.0387 0.615691 13.1564
14 6.75 0.708029 5.183 0.568953 13.7089 2.80393 16.4352 0.371338 7.98863 0.11838 7.99879 0.641455 4.76751 0.231163 4.2596 1.18448 4.60726 0.923645 17.1208 0.935969 16.2797
15 7.25 0.447596 5.7569 1.05387 17.7646 2.25482 25.1149 0.00882433 7.99995 0.000944056 8 1.481 6.66782 1.47194 6.14827 0.726851 5.53989 0.861956 20.4387 1.05408 20.3371
16 7.75 0.155269 5.98433 1.46165 24.192 0.796607 28.6186 3.37388e-05 8 0 8 1.34806 8.64422 2.00305 9.08497 0.920626 6.88963 0.945453 24.5971 1.01286 24.792
17 8.25 0.509789 6.83059 1.09422 29.6441 0.248131 29.8551 0.00045749 8.00076 0 8 1.14982 10.5545 1.25282 11.1663 1.22477 8.92437 1.01984 29.68 1.09135 30.2312
18 8.75 2.82817 12.1119 1.06972 35.6398 0.517471 32.7561 0.0499991 8.09419 0.00222153 8.00415 0.9009 12.238 0.561309 12.2152 1.34576 11.4393 1.09484 35.8179 1.13795 36.6109
19 9.25 2.02998 16.3483 1.19791 43.1428 1.78567 43.9436 0.628566 9.40683 0.188165 8.3971 0.751573 13.8075 0.667755 13.6097 1.39527 14.3531 1.00025 42.0845 0.874962 42.0925
20 9.75 0.643527 17.8401 1.03204 50.3245 1.51264 54.4724 1.71802 13.3929 1.64854 12.2219 0.852939 15.7865 0.949694 15.8132 1.13563 16.9879 0.748692 47.2957 0.700961 46.9715
11000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36401 0.134753 8.0652e-05 2.98834e-05
6 2.75 0 0 0 0 2.2226 1.22743 0 0 0 0 0 0 0 0 0 0 1.08781 0.735506 0.250321 0.138274
7 3.25 0 0 0 0 5.12498 5.17746 0 0 0 0 0.632992 0.162622 0.0234751 0.0060311 0 0 0.851052 1.39145 1.34748 1.17683
8 3.75 0 0 0.0270153 0.0277012 0.447874 5.63684 0 0 0 0 2.53571 1.02952 1.46243 0.506005 0.00019201 6.55977e-05 1.68596 3.12062 1.74205 2.96353
9 4.25 0 0 2.75762 3.65843 0.197684 5.89716 0.0736288 0.0323222 0.0145267 0.00637682 1.61148 1.73692 3.3302 1.96788 0.0217689 0.00962245 1.48482 5.07603 1.62337 5.10138
10 4.75 0 0 2.27837 7.40464 0.0573942 5.99153 2.24798 1.2647 1.50669 0.832391 1.58266 2.60457 2.20065 3.17432 0.202028 0.120378 1.00053 6.72155 1.36544 7.34705
11 5.25 0.000380057 0.000253644 0.419534 8.24714 0.00432962 6.00023 3.66045 3.7157 4.3221 3.72645 1.46143 3.58313 0.916024 3.78767 0.758732 0.628411 0.926209 8.5821 1.11965 9.59618
12 5.75 1.25721 1.00916 0.488528 9.42387 0.00826441 6.02014 2.48751 5.71347 3.24884 6.33558 0.465477 3.95694 0.241186 3.98136 1.47351 1.81179 0.980556 10.9446 0.723774 11.34
13 6.25 3.545 4.37008 0.830476 11.787 0.414251 7.19919 1.89024 7.50683 1.57749 7.8322 0.104909 4.05647 0.0226886 4.00288 1.58638 3.31689 1.06225 13.968 0.622868 13.1128
14 6.75 0.641157 5.07906 0.576471 13.7003 2.77028 16.3955 0.431016 7.98373 0.150398 7.99861 0.633907 4.75792 0.234312 4.26216 1.14903 4.58836 0.92856 17.0505 0.926459 16.1883
15 7.25 0.45774 5.66292 1.03215 17.6519 2.17078 24.7085 0.0126302 7.99985 0.00106168 7.99997 1.47098 6.63557 1.44146 6.10216 0.705259 5.4886 0.863274 20.3563 1.04882 20.2047
16 7.75 0.204531 5.96099 1.42249 23.8747 0.812446 28.2634 0.000103968 8 2.2937e-05 8 1.34552 8.59807 1.98536 8.99789 0.934974 6.85228 0.948187 24.5052 1.02028 24.669
17 8.25 0.59555 6.94451 1.12302 29.4414 0.29606 29.7312 0.000586163 8.00097 0 8 1.12955 10.4649 1.25263 11.0681 1.22099 8.87024 1.01571 29.5413 1.10393 30.1425
18 8.75 2.71804 11.9939 1.0702 35.4087 0.569497 32.9073 0.0530622 8.09961 0.00305717 8.00568 0.908539 12.154 0.611319 12.2046 1.32014 11.3245 1.09018 35.6215 1.13683 36.4829
19 9.25 1.91513 15.9699 1.20975 42.9469 1.72587 43.6643 0.62928 9.40697 0.217929 8.45842 0.786811 13.7886 0.693141 13.6446 1.37666 14.1846 0.998286 41.8435 0.872608 41.9215
20 9.75 0.754242 17.7095 1.05461 50.2476 1.45215 53.7198 1.72007 13.3772 1.67502 12.3247 0.863051 15.7806 0.922827 15.7747 1.13465 16.8036 0.765252 47.1424 0.709875 46.837
12000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.393478 0.144957 9.76464e-05 3.59572e-05
6 2.75 0 0 0 0 2.29475 1.26114 0 0 0 0 0 0 0 0 0 0 1.09119 0.744658 0.25629 0.140887
7 3.25 0 0 0 0 5.07401 5.15294 0 0 0 0 0.676958 0.173074 0.023353 0.00597012 0 0 0.824125 1.37678 1.32057 1.15378
8 3.75 0 0 0.0286206 0.0292031 0.403182 5.56447 0 0 0 0 2.52107 1.0308 1.47402 0.507463 0.000308699 0.000104956 1.6737 3.08506 1.73373 2.92333
9 4.25 0 0 2.72595 3.60084 0.216585 5.8483 0.0639125 0.0279206 0.0176424 0.00770627 1.55619 1.71062 3.29178 1.94548 0.0223399 0.0098637 1.48539 5.03173 1.63965 5.07217
10 4.75 0 0 2.24788 7.27903 0.0840105 5.98579 2.14657 1.19904 1.47601 0.812969 1.57411 2.56939 2.18768 3.139 0.211046 0.125004 0.997497 6.66431 1.37208 7.31781
11 5.25 0.000687485 0.000457726 0.476372 8.23103 0.00710645 5.99999 3.67474 3.64767 4.27718 3.66306 1.45327 3.53779 0.92997 3.75868 0.79718 0.65619 0.926653 8.51674 1.11603 9.5488
12 5.75 1.36576 1.09117 0.50208 9.43453 0.0128739 6.03085 2.52468 5.6654 3.24201 6.25412 0.507655 3.94349 0.269545 3.97409 1.45593 1.81981 0.981651 10.8704 0.723605 11.2838
13 6.25 3.45866 4.35433 0.837861 11.8072 0.434176 7.26058 1.8911 7.45092 1.6233 7.78677 0.124481 4.06102 0.0308562 4.00322 1.55681 3.28967 1.07661 13.9198 0.627962 13.0624
14 6.75 0.569473 4.98101 0.557958 13.65 2.79275 16.4866 0.474693 7.97363 0.189853 7.9958 0.640689 4.76653 0.235628 4.26269 1.126 4.52961 0.935491 17.0103 0.914995 16.0852
15 7.25 0.458282 5.56272 1.01686 17.5242 2.05844 24.3311 0.0205392 7.99971 0.00329257 7.99999 1.44877 6.6069 1.41705 6.06275 0.719196 5.4432 0.858465 20.2818 1.04597 20.0712
16 7.75 0.256628 5.93492 1.39749 23.608 0.818538 27.8954 0.00019895 8 9.54358e-06 8 1.33136 8.53931 1.96099 8.9091 0.946005 6.81629 0.94702 24.4055 1.0316 24.5632
17 8.25 0.689152 7.0675 1.14719 29.267 0.338923 29.5676 0.00081426 8.00134 0 8 1.12324 10.3867 1.264 10.988 1.20077 8.79125 1.01989 29.4378 1.11263 30.0531
18 8.75 2.58915 11.8542 1.06617 35.1831 0.630003 33.0641 0.0596514 8.11169 0.00412337 8.00763 0.924739 12.0976 0.646533 12.1841 1.31928 11.232 1.08241 35.4454 1.13651 36.361
19 9.25 1.82883 15.6326 1.21093 42.692 1.66335 43.3811 0.656247 9.46847 0.245033 8.51421 0.812261 13.7769 0.718588 13.6698 1.36087 14.0456 0.995138 41.6178 0.874049 41.7822
20 9.75 0.853592 17.5918 1.09516 50.2368 1.4009 53.0349 1.73482 13.4533 1.70845 12.4385 0.858292 15.7484 0.912057 15.7648 1.12562 16.6311 0.77842 46.9818 0.713514 46.699
13000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.412857 0.151395 0.000131131 4.8105e-05
6 2.75 0 0 0 0 2.37286 1.29804 0 0 0 0 0 0 0 0 0 0 1.0961 0.751005 0.259167 0.141827
7 3.25 0 0 0 0 5.01888 5.12976 0 0 0 0 0.702407 0.178754 0.0271616 0.00691156 0 0 0.811671 1.37069 1.30446 1.13773
8 3.75 0 0 0.030358 0.0308353 0.373375 5.5091 0 0 0 0 2.51825 1.03154 1.49124 0.511916 0.00019184 6.48688e-05 1.64981 3.04681 1.74389 2.90942
9 4.25 0 0 2.69812 3.54967 0.220302 5.79648 0.0614453 0.0267187 0.0166713 0.00724854 1.52357 1.69404 3.2878 1.94155 0.0238453 0.0104329 1.4827 4.98098 1.63576 5.04325
10 4.75 0 0 2.21229 7.15287 0.106065 5.96925 2.03535 1.132 1.45767 0.79881 1.53909 2.52984 2.11415 3.08962 0.206288 0.122459 1.01182 6.62934 1.36558 7.26794
11 5.25 0.00103391 0.000685131 0.545109 8.23724 0.015231 5.99955 3.72665 3.60376 4.19179 3.57912 1.46118 3.49898 0.945793 3.71693 0.796817 0.650961 0.922979 8.46589 1.1133 9.48317
12 5.75 1.4897 1.1849 0.523617 9.48655 0.0167664 6.03956 2.53905 5.62361 3.23453 6.15225 0.541549 3.92979 0.307787 3.96177 1.47994 1.82828 0.982701 10.8112 0.719977 11.2014
13 6.25 3.36118 4.34142 0.810087 11.7699 0.508799 7.47404 1.88888 7.3988 1.69619 7.7463 0.14605 4.06703 0.0445495 4.00363 1.54232 3.27774 1.07568 13.8439 0.643672 13.0162
14 6.75 0.51825 4.90907 0.580109 13.677 2.72884 16.4472 0.517565 7.96605 0.22453 7.99238 0.633346 4.76124 0.245636 4.27287 1.12602 4.51196 0.940181 16.9355 0.911093 16.0121
15 7.25 0.432914 5.45608 0.999701 17.4683 1.97789 23.9499 0.0266164 7.9997 0.00596883 7.99993 1.43044 6.56992 1.4004 6.04357 0.720859 5.42342 0.865297 20.2177 1.0391 19.9537
16 7.75 0.302176 5.89231 1.33639 23.2592 0.82895 27.5429 0.000208336 8 5.14887e-05 8 1.3439 8.51152 1.92231 8.82086 0.941892 6.78421 0.945731 24.3168 1.03995 24.4611
17 8.25 0.796297 7.19493 1.18416 29.0736 0.378878 29.4036 0.000820454 8.00134 0 8 1.10518 10.3209 1.26202 10.8869 1.17982 8.71576 1.02649 29.3583 1.12099 29.9667
18 8.75 2.44142 11.6876 1.06965 34.9816 0.690513 33.2182 0.0690341 8.12846 0.00594212 8.01094 0.92887 12.0314 0.696155 12.1689 1.3035 11.1162 1.07957 35.3224 1.13511 36.2377
19 9.25 1.77999 15.3482 1.23295 42.5917 1.60459 43.1247 0.668048 9.50324 0.277339 8.58166 0.839333 13.7586 0.747107 13.7064 1.35175 13.898 0.983875 41.3967 0.877082 41.6526
20 9.75 0.911982 17.4317 1.08742 50.0485 1.34779 52.3695 1.73901 13.4793 1.75267 12.5889 0.862212 15.73 0.890277 15.7419 1.12337 16.4664 0.788661 46.8061 0.722374 46.6074
14000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434706 0.158602 9.18169e-05 3.35277e-05
6 2.75 0 0 0 0 2.48215 1.35104 0 0 0 0 0 0 0 0 0 0 1.10557 0.760373 0.255845 0.139292
7 3.25 0 0 0 0 4.93336 5.09861 0 0 0 0 0.738948 0.187104 0.0235782 0.00597036 0 0 0.791446 1.3616 1.28872 1.11826
8 3.75 0 0 0.0361915 0.0365763 0.347936 5.45035 0 0 0 0 2.50161 1.03003 1.48272 0.505579 0.000181549 6.12245e-05 1.63509 3.01444 1.72565 2.86265
9 4.25 0 0 2.67974 3.51394 0.222107 5.73863 0.05543 0.023984 0.0170367 0.00737099 1.49685 1.67766 3.2815 1.92534 0.0260717 0.0113418 1.48795 4.94575 1.655 5.01077
10 4.75 0 0 2.16273 7.01881 0.132961 5.95414 1.97588 1.0916 1.38923 0.758017 1.51762 2.49766 2.09555 3.0576 0.215034 0.127521 1.00658 6.57739 1.37207 7.23482
11 5.25 0.00240862 0.00158746 0.595048 8.19658 0.0233061 6.00027 3.73946 3.55945 4.15385 3.49935 1.43949 3.44766 0.950981 3.6852 0.810856 0.662635 0.916613 8.39214 1.11708 9.44646
12 5.75 1.58555 1.25565 0.556641 9.51803 0.0243501 6.05808 2.51902 5.55336 3.25831 6.07841 0.581691 3.90808 0.336379 3.95144 1.4624 1.82019 0.983739 10.7281 0.713133 11.1399
13 6.25 3.26648 4.30792 0.811334 11.7935 0.524908 7.53053 1.90492 7.33462 1.74931 7.71416 0.172324 4.0692 0.0548728 4.00275 1.54778 3.26752 1.0861 13.7749 0.648495 12.9591
14 6.75 0.498197 4.8509 0.57351 13.6695 2.74882 16.5242 0.569138 7.9553 0.254929 7.99217 0.639259 4.76638 0.246287 4.27135 1.10482 4.47245 0.950578 16.885 0.905428 15.9215
15 7.25 0.400933 5.35494 0.969912 17.3293 1.88667 23.6451 0.0350509 7.99939 0.00622684 8 1.41124 6.54185 1.37554 6.00191 0.721487 5.38013 0.865526 20.1518 1.03254 19.8186
16 7.75 0.338001 5.84044 1.31623 23.0044 0.82099 27.1858 0.00042591 8 0 8 1.33773 8.4649 1.90286 8.73736 0.93548 6.72491 0.944285 24.2241 1.04761 24.3365
17 8.25 0.901653 7.30804 1.20176 28.8757 0.40933 29.186 0.00143833 8.00234 3.99007e-05 8.00006 1.08935 10.2394 1.27926 10.8212 1.17769 8.64328 1.02527 29.2344 1.12889 29.8531
18 8.75 2.33409 11.5818 1.06674 34.738 0.746242 33.2879 0.0767596 8.14299 0.007326 8.01349 0.939211 11.9603 0.713872 12.1292 1.29192 11.0105 1.07745 35.157 1.14014 36.1203
19 9.25 1.66563 14.99 1.2317 42.3024 1.56458 42.8991 0.678001 9.53125 0.300127 8.62802 0.86518 13.7318 0.769336 13.7045 1.34242 13.7593 0.977689 41.1629 0.881426 41.5348
20 9.75 1.00618 17.2772 1.12653 49.9887 1.29518 51.7385 1.74285 13.4961 1.76193 12.6363 0.866292 15.7026 0.897842 15.747 1.12241 16.3127 0.798209 46.6104 0.724809 46.4814
15000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.458386 0.166387 9.70056e-05 3.52284e-05
6 2.75 0 0 0 0 2.5618 1.38718 0 0 0 0 0 0 0 0 0 0 1.11037 0.767644 0.26285 0.14237
7 3.25 0 0 0 0 4.88925 5.08206 0 0 0 0 0.766536 0.193094 0.0262354 0.00660884 0 0 0.770009 1.34955 1.27059 1.10258
8 3.75 0 0 0.0373684 0.0375714 0.325735 5.40964 0 0 0 0 2.49728 1.0302 1.49947 0.50925 0.000156437 5.24781e-05 1.62628 2.985 1.71323 2.82545
9 4.25 0 0 2.65986 3.4713 0.209159 5.67973 0.0555291 0.0239001 0.0164089 0.00706268 1.46391 1.66031 3.25233 1.90912 0.0346877 0.0149847 1.48182 4.89842 1.66581 4.97645
10 4.75 0 0 2.13744 6.91728 0.150261 5.92203 1.89819 1.04424 1.34126 0.728037 1.49809 2.46558 2.05548 3.014 0.229556 0.138378 1.00762 6.52328 1.37291 7.19039
11 5.25 0.00249482 0.00163703 0.624277 8.14655 0.0370109 5.99492 3.75094 3.50689 4.09989 3.4198 1.41631 3.39545 0.971549 3.65185 0.832805 0.685143 0.911943 8.31947 1.11636 9.38918
12 5.75 1.70877 1.34621 0.586197 9.53099 0.0304079 6.06675 2.51475 5.48712 3.27313 5.9972 0.614008 3.87893 0.363725 3.93826 1.44071 1.81963 0.983864 10.6437 0.715843 11.0803
13 6.25 3.17914 4.30149 0.809225 11.7888 0.559879 7.62925 1.91078 7.26464 1.78484 7.65755 0.206787 4.07129 0.0688838 4.00234 1.52798 3.24105 1.09574 13.7017 0.652933 12.9024
14 6.75 0.439541 4.77805 0.580419 13.6775 2.74243 16.5556 0.616465 7.93347 0.302047 7.98525 0.648103 4.77447 0.247836 4.27123 1.11056 4.44597 0.959514 16.8248 0.901789 15.8377
15 7.25 0.385765 5.26052 0.950238 17.2447 1.81201 23.3594 0.0511879 7.99753 0.0116938 7.99988 1.39483 6.52022 1.35993 5.97331 0.720192 5.34736 0.867734 20.0829 1.02687 19.6934
16 7.75 0.357068 5.77078 1.27852 22.7286 0.814895 26.8555 0.00162762 7.99986 8.37259e-05 8 1.32286 8.41204 1.88442 8.66824 0.938803 6.68995 0.941228 24.1211 1.05504 24.2198
17 8.25 0.990775 7.37513 1.21637 28.6406 0.432062 28.956 0.00241972 8.00378 8.10727e-06 8.00001 1.07784 10.1587 1.27504 10.7345 1.16207 8.5731 1.02666 29.1123 1.13425 29.734
18 8.75 2.26908 11.5083 1.07428 34.5139 0.800304 33.3324 0.0855132 8.15964 0.0104074 8.01898 0.951978 11.894 0.739581 12.0826 1.27699 10.9008 1.07396 34.9853 1.14362 35.9879
19 9.25 1.57423 14.7128 1.24243 42.1047 1.53033 42.6846 0.695423 9.57627 0.330966 8.69315 0.875354 13.6772 0.790471 13.6928 1.32479 13.5996 0.974519 40.9407 0.88802 41.4147
20 9.75 1.0351 17.0537 1.13012 49.7757 1.24166 51.1149 1.75912 13.5575 1.76577 12.6894 0.879308 15.6671 0.904124 15.739 1.11365 16.12 0.806368 46.4155 0.728422 46.3603
16000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.468082 0.169046 0.00019969 7.21574e-05
