# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
9 4.25 0.00150654 0.000472303 1.97602 1.88462 0.0623809 4.58301 0.0498461 0.0156647 0.0430572 0.0135109 0.85112 1.25684 3.14897 1.54128 0.0660499 0.0214825 1.37852 3.66962 1.67831 3.63714
10 4.75 0.0943068 0.0374009 2.42015 4.72878 0.0667071 4.66143 1.10749 0.449619 1.10801 0.44768 1.09903 1.68748 1.36931 2.07782 0.38478 0.172251 0.774193 4.57969 1.34999 5.22406
11 5.25 1.32103 0.669173 0.957223 6.10276 0.163076 4.89558 2.69124 1.73763 2.79796 1.78674 1.03305 2.18189 0.644244 2.38614 0.955311 0.629445 0.874842 5.83575 1.13741 6.8571
12 5.75 2.50776 2.1076 0.799414 7.47906 0.378346 5.54708 2.58229 3.21986 2.58168 3.26863 0.657671 2.55939 0.467391 2.65443 1.33204 1.39405 1.00947 7.57408 0.712073 8.08329
13 6.25 1.3091 2.99468 0.849726 9.20724 0.874823 7.32679 1.77497 4.42349 1.93027 4.5776 0.629465 2.98622 0.492064 2.9881 1.47505 2.39431 1.04682 9.70369 0.719169 9.54631
14 6.75 0.59862 3.46777 0.736788 10.955 1.78057 11.5515 0.897552 5.13336 1.12363 5.46624 0.910226 3.70612 0.69453 3.53739 1.31126 3.43139 1.07514 12.2546 0.942914 11.7836
15 7.25 0.50949 3.93223 0.884859 13.3764 1.88398 16.7081 0.605732 5.68601 0.510167 5.9317 1.32409 4.91415 1.27556 4.70115 1.04574 4.38547 1.03055 15.0753 1.08928 14.765
16 7.75 0.603809 4.56125 1.08727 16.7759 1.15949 20.3342 0.492111 6.19903 0.345805 6.29219 1.39541 6.36885 1.559 6.32639 0.882927 5.30589 1.08964 18.4831 1.15016 18.362
17 8.25 0.946991 5.67911 1.08723 20.6279 0.78212 23.1059 0.491678 6.77981 0.387731 6.75019 1.18941 7.77386 1.3119 7.8761 0.905751 6.37583 1.11782 22.4444 1.17678 22.5324
18 8.75 1.62944 7.84266 1.21442 25.4677 0.857087 26.5225 0.600711 7.578 0.488224 7.39893 0.975921 9.07061 0.977744 9.17527 1.00167 7.70683 1.05508 26.6502 1.1189 26.9926
19 9.25 1.38812 9.90241 1.16686 30.6645 1.14539 31.625 0.899868 8.91422 0.722354 8.47158 0.882843 10.3816 0.86089 10.4536 1.06641 9.29035 0.978729 31.0102 0.985725 31.3837
20 9.75 1.0448 11.6248 1.0651 35.9346 1.07798 36.9601 1.3636 11.1638 1.29924 10.615 0.874641 11.8245 0.8912 11.9239 1.06582 11.0487 0.915359 35.5405 0.892771 35.8022
59000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.35929 0.357479 0.000915444 0.000240768
6 2.75 0 0 0 0 6.83825 2.68294 0 0 0 0 0 0 0 0 0 0 1.35843 0.89045 0.409853 0.161046
7 3.25 0 0 0 0 3.07373 4.36595 0 0 0 0 2.10624 0.384414 0.10739 0.0196006 0 0 0.478382 1.1524 1.24348 0.841926
8 3.75 0 0 0.0351749 0.0256263 0.195719 4.50856 0.000122842 2.98834e-05 0 0 2.50242 0.992213 2.1678 0.546122 0.00199564 0.000483965 1.67225 2.37085 1.65232 2.04587
9 4.25 0.00179576 0.000559767 1.97373 1.87177 0.0589888 4.56374 0.0574386 0.0179417 0.0470791 0.0146859 0.827428 1.25026 3.1529 1.52938 0.0569427 0.0182434 1.37899 3.66101 1.68137 3.61891
10 4.75 0.0875465 0.0346297 2.42171 4.70061 0.0706287 4.64628 1.12478 0.456007 1.07676 0.434065 1.10487 1.68057 1.39479 2.0726 0.374062 0.163925 0.760432 4.54953 1.35379 5.20067
11 5.25 1.35134 0.677013 0.962507 6.07387 0.157987 4.87176 2.64684 1.71514 2.80167 1.76681 1.01801 2.16483 0.647448 2.38059 0.96034 0.620778 0.880362 5.80588 1.14547 6.83536
12 5.75 2.5139 2.11026 0.790723 7.42699 0.381651 5.52502 2.59415 3.19523 2.59278 3.24609 0.670312 2.54728 0.463769 2.64519 1.36942 1.40207 1.00301 7.52269 0.718407 8.06503
13 6.25 1.29455 2.98214 0.863162 9.17198 0.884274 7.31313 1.77859 4.39402 1.93841 4.55267 0.630198 2.97206 0.495673 2.9793 1.45266 2.38121 1.04822 9.64227 0.715073 9.51099
14 6.75 0.572919 3.43223 0.738345 10.9128 1.76292 11.4707 0.89407 5.09688 1.12777 5.43921 0.902429 3.68148 0.696141 3.52657 1.30359 3.406 1.08 12.1893 0.938308 11.7239
15 7.25 0.504229 3.88917 0.865944 13.2681 1.8951 16.6264 0.619293 5.65845 0.509013 5.9008 1.32797 4.88572 1.2596 4.66883 1.04448 4.35319 1.03274 14.9989 1.08801 14.6838
16 7.75 0.638384 4.55021 1.09423 16.6687 1.1607 20.2345 0.489138 6.16529 0.353093 6.26667 1.40555 6.34213 1.55379 6.27883 0.899105 5.28483 1.08944 18.3854 1.14884 18.2551
17 8.25 0.953183 5.66857 1.10471 20.559 0.790044 23.0174 0.494714 6.74615 0.388547 6.72288 1.18012 7.72778 1.32288 7.83209 0.912609 6.35635 1.12112 22.3345 1.17771 22.4035
18 8.75 1.60229 7.78317 1.20818 25.345 0.853339 26.3985 0.599481 7.53794 0.47759 7.35365 0.982314 9.02515 0.991149 9.14114 1.01107 7.69166 1.0587 26.5294 1.12443 26.8587
19 9.25 1.40465 9.85485 1.16419 30.4987 1.14485 31.4677 0.909145 8.87978 0.733281 8.43598 0.890947 10.3402 0.859258 10.4094 1.05189 9.24425 0.979034 30.8644 0.987717 31.2322
20 9.75 1.02191 11.5294 1.06057 35.7147 1.06913 36.7271 1.36202 11.1132 1.31794 10.5972 0.873738 11.7729 0.885617 11.8616 1.04705 10.9612 0.916996 35.3755 0.894888 35.6345
60000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36767 0.35782 0.000896108 0.000234451
6 2.75 0 0 0 0 6.90566 2.69524 0 0 0 0 0 0 0 0 0 0 1.3617 0.889278 0.406714 0.158975
7 3.25 0 0 0 0 3.07874 4.3722 0 0 0 0 2.11248 0.383556 0.108975 0.0197862 0 0 0.481056 1.15131 1.24113 0.835016
8 3.75 0 0 0.039949 0.0289485 0.184258 4.50577 0 0 0 0 2.50631 0.989104 2.16534 0.542962 0.00136976 0.000330904 1.67118 2.36264 1.65109 2.03178
9 4.25 0.000394986 0.000122449 1.96058 1.85322 0.0510297 4.55326 0.0525124 0.0162915 0.0450718 0.0139825 0.830765 1.24684 3.1597 1.5232 0.0588518 0.0185882 1.37336 3.64083 1.68309 3.59824
10 4.75 0.107402 0.0417055 2.43399 4.68158 0.0645572 4.6283 1.12826 0.453421 1.08346 0.433751 1.08619 1.66767 1.38459 2.05964 0.392469 0.170638 0.763284 4.528 1.35672 5.17516
11 5.25 1.33895 0.674847 0.950293 6.03033 0.15788 4.85243 2.63929 1.70236 2.79701 1.75735 1.01891 2.14983 0.643422 2.36411 0.941036 0.61595 0.871175 5.76476 1.15024 6.80808
12 5.75 2.52951 2.10948 0.797953 7.38869 0.387381 5.51205 2.57304 3.16275 2.56232 3.21163 0.665899 2.52777 0.476159 2.63437 1.34788 1.38099 1.00583 7.47739 0.712019 8.02045
13 6.25 1.28847 2.97278 0.863822 9.12584 0.872337 7.26674 1.7924 4.36457 1.93256 4.50743 0.635355 2.95378 0.493141 2.96502 1.45604 2.35726 1.05502 9.59957 0.721861 9.47248
14 6.75 0.554914 3.40641 0.740925 10.8637 1.76822 11.4151 0.894209 5.06385 1.1494 5.40628 0.916968 3.67086 0.695241 3.50872 1.33312 3.39978 1.08687 12.1494 0.942793 11.6843
15 7.25 0.492882 3.85072 0.877926 13.239 1.89737 16.55 0.614735 5.61841 0.524697 5.87961 1.34671 4.88574 1.27001 4.6544 1.04181 4.33961 1.04015 14.9644 1.0838 14.6174
16 7.75 0.653655 4.524 1.09381 16.6207 1.15357 20.1172 0.501907 6.13576 0.347746 6.23805 1.39014 6.31866 1.56081 6.26324 0.900222 5.26753 1.08863 18.3308 1.14675 18.1636
17 8.25 0.924529 5.60309 1.08887 20.4352 0.798393 22.9148 0.509371 6.73072 0.386615 6.68964 1.18413 7.70175 1.30706 7.78991 0.918071 6.33987 1.11999 22.2554 1.17695 22.2877
18 8.75 1.66054 7.78321 1.20875 25.1984 0.854797 26.2841 0.594393 7.51166 0.490409 7.33396 0.980614 8.99013 0.986836 9.08647 1.00355 7.65838 1.05617 26.4183 1.12894 26.7374
19 9.25 1.38495 9.81517 1.15942 30.3041 1.14721 31.3372 0.911309 8.84969 0.733827 8.4114 0.881071 10.2838 0.866163 10.3582 1.04755 9.19644 0.975881 30.7168 0.988095 31.0897
20 9.75 1.01615 11.4715 1.06835 35.531 1.0662 36.5549 1.377 11.0959 1.31207 10.5517 0.871835 11.7059 0.896547 11.8207 1.05104 10.9109 0.914302 35.1911 0.89694 35.4791
61000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38056 0.359956 0.00110876 0.000289116
6 2.75 0 0 0 0 6.98279 2.71606 0 0 0 0 0 0 0 0 0 0 1.3646 0.890744 0.414423 0.161487
7 3.25 0 0 0 0 2.9995 4.34433 0 0 0 0 2.12103 0.383791 0.107034 0.0193688 0 0 0.477667 1.15005 1.24098 0.835143
8 3.75 0 0 0.0358498 0.0258907 0.1944 4.48476 0 0 5.14459e-05 1.23907e-05 2.51983 0.990546 2.19189 0.547145 0.00142952 0.000344752 1.67212 2.35792 1.65094 2.02773
9 4.25 0.00462811 0.00142857 1.92458 1.8106 0.0583273 4.53886 0.0492931 0.0152398 0.0413327 0.0127915 0.828334 1.24664 3.14379 1.51915 0.0595402 0.0187529 1.37658 3.63476 1.68078 3.58672
10 4.75 0.106303 0.0424475 2.46458 4.66474 0.0679568 4.61759 1.08433 0.433917 1.04873 0.417737 1.078 1.66289 1.3702 2.04821 0.397034 0.172056 0.753035 4.50705 1.34921 5.14958
11 5.25 1.38569 0.695429 0.958538 6.02058 0.16432 4.85005 2.65848 1.6877 2.78403 1.73072 0.993262 2.13133 0.638833 2.34949 0.972838 0.630839 0.868005 5.73512 1.14906 6.77529
12 5.75 2.52803 2.1244 0.798738 7.37562 0.398227 5.52583 2.5418 3.12546 2.54747 3.17167 0.665321 2.50766 0.470846 2.61582 1.34296 1.39048 1.00472 7.4401 0.713366 7.98582
13 6.25 1.22571 2.94284 0.852921 9.0851 0.869692 7.2693 1.79942 4.32788 1.94868 4.47383 0.650975 2.94265 0.496934 2.94789 1.45202 2.36077 1.05129 9.54761 0.715512 9.42021
14 6.75 0.572341 3.38858 0.747051 10.8313 1.74125 11.3405 0.89645 5.02652 1.16143 5.37897 0.922695 3.66178 0.711189 3.50216 1.31549 3.38601 1.08871 12.0931 0.934831 11.6059
15 7.25 0.506409 3.8435 0.863334 13.1593 1.87686 16.4026 0.635951 5.59825 0.515745 5.84266 1.32971 4.85726 1.24988 4.62586 1.06172 4.34055 1.04508 14.9118 1.08388 14.5293
16 7.75 0.63504 4.49541 1.0906 16.5195 1.17538 20.0249 0.504439 6.11645 0.35671 6.20911 1.40221 6.2977 1.55353 6.22175 0.87657 5.24101 1.08153 18.2449 1.15676 18.0942
17 8.25 0.94519 5.59487 1.08887 20.321 0.81217 22.8611 0.495433 6.69316 0.39738 6.67167 1.17309 7.66324 1.32055 7.75895 0.909839 6.30013 1.12335 22.1678 1.17792 22.2077
18 8.75 1.59836 7.68626 1.21707 25.1008 0.85898 26.2354 0.635165 7.52481 0.500439 7.32694 0.978712 8.94471 0.99546 9.06237 0.995743 7.60397 1.05258 26.3025 1.12968 26.6453
19 9.25 1.38456 9.71073 1.15326 30.1621 1.12284 31.1645 0.917569 8.86744 0.749365 8.42342 0.890677 10.248 0.870249 10.3358 1.03615 9.12014 0.974638 30.5809 0.989155 30.9874
20 9.75 1.0378 11.3966 1.06584 35.359 1.05058 36.2881 1.34961 11.0615 1.30005 10.5369 0.878925 11.6769 0.887224 11.7781 1.04823 10.8242 0.919468 35.0652 0.896232 35.3584
62000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3899 0.359847 0.000905298 0.000234451
6 2.75 0 0 0 0 7.07671 2.73319 0 0 0 0 0 0 0 0 0 0 1.37597 0.891275 0.411057 0.158996
7 3.25 0 0 0 0 2.98773 4.34363 0 0 0 0 2.1416 0.384789 0.10503 0.0188695 0 0 0.475108 1.14737 1.24434 0.829715
8 3.75 0 0 0.0368797 0.026447 0.18211 4.47424 0 0 0 0 2.53101 0.989927 2.22028 0.549719 0.00229815 0.000549563 1.67117 2.34606 1.65053 2.01359
9 4.25 0.00149258 0.000457726 1.94205 1.81463 0.0512759 4.52147 0.0568514 0.0174512 0.039859 0.0122347 0.81523 1.2402 3.13614 1.51251 0.0628492 0.0198462 1.38092 3.61788 1.68309 3.56372
10 4.75 0.101004 0.0391545 2.44677 4.6282 0.0676912 4.59934 1.0833 0.432787 1.08044 0.426472 1.06708 1.64932 1.35182 2.03079 0.39781 0.172367 0.746706 4.47674 1.34806 5.11424
11 5.25 1.42266 0.704898 0.955564 5.9703 0.160112 4.82428 2.61024 1.65511 2.70853 1.69484 0.997281 2.11632 0.63105 2.32631 0.974337 0.628635 0.864107 5.69067 1.14618 6.72442
12 5.75 2.52914 2.12433 0.797745 7.31414 0.391313 5.48361 2.56972 3.0984 2.55242 3.12841 0.659288 2.48662 0.47862 2.59512 1.33081 1.37608 1.00651 7.38659 0.71204 7.92418
13 6.25 1.23694 2.94445 0.863936 9.03339 0.883346 7.24196 1.80027 4.2929 1.95724 4.42706 0.651057 2.9186 0.509374 2.93309 1.44774 2.33668 1.04819 9.47305 0.718433 9.35426
14 6.75 0.537409 3.36003 0.746042 10.765 1.76314 11.3352 0.892765 4.98378 1.16902 5.3317 0.92162 3.63179 0.701969 3.47632 1.3253 3.36228 1.08603 11.9944 0.935238 11.5255
15 7.25 0.51142 3.81625 0.877678 13.1149 1.86799 16.3379 0.633713 5.54949 0.517906 5.79405 1.334 4.82267 1.25806 4.59939 1.06569 4.31362 1.04787 14.8007 1.08787 14.4389
16 7.75 0.627766 4.45614 1.08073 16.4213 1.15224 19.8639 0.500375 6.05988 0.371171 6.17264 1.40281 6.2536 1.54745 6.17784 0.891664 5.22315 1.09149 18.1407 1.15266 17.9662
17 8.25 0.956488 5.56088 1.08267 20.1745 0.813594 22.685 0.519262 6.66006 0.406137 6.64207 1.18028 7.61781 1.31995 7.7035 0.895442 6.25813 1.12037 22.0257 1.18095 22.0612
18 8.75 1.59924 7.63858 1.21925 24.929 0.866171 26.0635 0.638664 7.49045 0.507252 7.30157 0.985215 8.89873 1.00247 9.00686 0.987443 7.54195 1.06053 26.1622 1.12943 26.4664
19 9.25 1.38977 9.6564 1.15406 29.9581 1.1342 31.0072 0.913908 8.81827 0.753382 8.3962 0.890876 10.1931 0.863379 10.2613 1.03539 9.04631 0.976525 30.4187 0.990458 30.7837
20 9.75 1.02757 11.3139 1.06734 35.1256 1.05018 36.093 1.35232 11.0012 1.29653 10.4891 0.872359 11.6013 0.894575 11.7053 1.0414 10.7274 0.917809 34.8633 0.897242 35.1287
63000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.40277 0.361763 0.000714186 0.000184159
6 2.75 0 0 0 0 7.14132 2.74749 0 0 0 0 0 0 0 0 0 0 1.38323 0.893936 0.413243 0.159173
7 3.25 0 0 0 0 2.95986 4.33673 0 0 0 0 2.15894 0.386398 0.109719 0.0196363 0 0 0.469557 1.14607 1.24051 0.825254
8 3.75 0 0 0.0350649 0.0250481 0.178212 4.46407 0 0 2.14751e-05 5.10204e-06 2.5352 0.990204 2.23266 0.551387 0.00218986 0.000521137 1.67144 2.3403 1.65931 2.01084
9 4.25 0.00169285 0.000517493 1.92138 1.78738 0.0506187 4.51051 0.0534382 0.0163433 0.0395466 0.0120999 0.809429 1.23774 3.12031 1.50562 0.0705358 0.0220926 1.38701 3.6128 1.68284 3.55473
10 4.75 0.106863 0.0412988 2.45838 4.60337 0.0723404 4.5934 1.09261 0.433632 1.06378 0.418375 1.07173 1.64704 1.35246 2.02214 0.391859 0.171751 0.743178 4.46428 1.33736 5.087
11 5.25 1.41253 0.699716 0.959511 5.94576 0.158197 4.81478 2.58293 1.63848 2.70891 1.68202 0.974396 2.10157 0.62273 2.31262 0.942845 0.611563 0.860412 5.66837 1.14685 6.69191
12 5.75 2.55558 2.12847 0.80798 7.30158 0.386755 5.46391 2.60901 3.09818 2.54614 3.10654 0.657355 2.46936 0.484537 2.5837 1.34724 1.36532 1.00161 7.34954 0.713145 7.88889
13 6.25 1.19797 2.91972 0.863436 9.01323 0.90139 7.25124 1.76881 4.26728 1.96502 4.40529 0.657978 2.90424 0.502231 2.91566 1.47342 2.33916 1.04658 9.42473 0.724867 9.32619
14 6.75 0.572082 3.36039 0.757913 10.7656 1.75056 11.2997 0.90552 4.96531 1.20193 5.33182 0.925471 3.61766 0.713317 3.46555 1.32263 3.35875 1.0911 11.948 0.937104 11.4934
15 7.25 0.502086 3.80654 0.8665 13.0766 1.85262 16.242 0.632391 5.52766 0.498391 5.77501 1.34136 4.81048 1.27595 4.60018 1.03441 4.27862 1.04946 14.7477 1.0827 14.3818
16 7.75 0.636727 4.45305 1.06259 16.3149 1.16137 19.7821 0.515038 6.05099 0.362341 6.14318 1.40772 6.24084 1.53244 6.15728 0.877086 5.1698 1.09953 18.0994 1.16062 17.9197
17 8.25 0.943866 5.53901 1.09384 20.0922 0.820657 22.6168 0.519639 6.64928 0.411646 6.61715 1.17402 7.59256 1.30944 7.66493 0.910804 6.21849 1.12266 21.9772 1.18061 21.9976
18 8.75 1.61462 7.62867 1.22076 24.8342 0.879394 26.0335 0.628603 7.4634 0.52123 7.29219 0.981211 8.86338 1.00956 8.97241 0.999522 7.513 1.05061 26.0592 1.12281 26.3601
19 9.25 1.36404 9.60139 1.16027 29.8708 1.12085 30.9003 0.919355 8.79403 0.752297 8.38103 0.891309 10.1534 0.874604 10.2382 1.03801 9.01533 0.974959 30.2924 0.989807 30.6579
20 9.75 1.02778 11.2528 1.06369 35.0008 1.04322 35.9328 1.34796 10.9615 1.31839 10.501 0.877261 11.564 0.884444 11.6604 1.03687 10.6826 0.920039 34.7307 0.9052 35.0245
64000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.42834 0.366484 0.00102188 0.000262148
6 2.75 0 0 0 0 7.18888 2.75166 0 0 0 0 0 0 0 0 0 0 1.37368 0.892285 0.410577 0.15742
7 3.25 0 0 0 0 2.94817 4.32654 0 0 0 0 2.19725 0.391252 0.110895 0.0197473 0 0 0.465848 1.14113 1.23509 0.8172
8 3.75 0 0 0.036393 0.0258654 0.180998 4.45521 3.68463e-05 8.74636e-06 5.23153e-05 1.23907e-05 2.52009 0.988386 2.22977 0.548098 0.00148474 0.000352041 1.68052 2.33574 1.66585 2.00137
9 4.25 0.00175888 0.000534985 1.92107 1.77891 0.0527228 4.50332 0.0542603 0.016516 0.0384824 0.0117208 0.812408 1.23557 3.12717 1.49954 0.0563793 0.017508 1.3898 3.60429 1.67919 3.53405
10 4.75 0.0946273 0.0364548 2.44361 4.56366 0.0677336 4.58053 1.07704 0.425755 1.02264 0.400294 1.05718 1.63726 1.33015 2.00495 0.400972 0.16987 0.737245 4.44467 1.34055 5.06215
11 5.25 1.42588 0.697749 0.976281 5.92258 0.153302 4.79396 2.62024 1.64178 2.74069 1.67222 0.971403 2.08807 0.63565 2.29994 0.968212 0.619211 0.854617 5.63452 1.14318 6.65372
12 5.75 2.56243 2.12299 0.811214 7.27686 0.397434 5.45765 2.55474 3.06383 2.54584 3.0893 0.653906 2.45205 0.482777 2.56866 1.33986 1.365 0.996483 7.29851 0.717609 7.85204
13 6.25 1.20491 2.91471 0.866264 8.98534 0.891819 7.21697 1.77708 4.23237 1.97406 4.38735 0.666674 2.89042 0.516505 2.9083 1.45011 2.31856 1.05241 9.37465 0.723297 9.27891
14 6.75 0.539941 3.32853 0.746927 10.7035 1.7382 11.2162 0.927046 4.94335 1.18194 5.29384 0.929162 3.60304 0.712489 3.45474 1.30353 3.31829 1.09428 11.8923 0.941057 11.4441
15 7.25 0.510414 3.77979 0.870673 13.0138 1.84338 16.1088 0.633132 5.5035 0.523974 5.75743 1.34749 4.79519 1.26149 4.57079 1.05575 4.25231 1.05191 14.6843 1.08449 14.3225
16 7.75 0.644255 4.43057 1.05635 16.2166 1.18107 19.6907 0.510247 6.01931 0.35968 6.12101 1.39585 6.20625 1.54115 6.12877 0.868655 5.13044 1.09182 17.9955 1.15551 17.8268
17 8.25 0.956326 5.52527 1.08527 19.9452 0.831752 22.5489 0.521406 6.61655 0.40786 6.58821 1.1693 7.5457 1.30915 7.62837 0.896446 6.15733 1.1218 21.8505 1.18327 21.8931
18 8.75 1.56683 7.54265 1.22216 24.6684 0.875551 25.9334 0.629417 7.42756 0.535413 7.2781 0.986041 8.81621 1.00867 8.92805 1.01505 7.46523 1.05203 25.9172 1.12292 26.2338
19 9.25 1.36183 9.50216 1.16328 29.6922 1.11186 30.7364 0.924386 8.75862 0.770082 8.38699 0.89826 10.1097 0.877127 10.1911 1.04775 8.9739 0.973081 30.1207 0.988909 30.5057
20 9.75 1.04983 11.1805 1.07175 34.8346 1.03669 35.7118 1.35601 10.928 1.28686 10.4457 0.865406 11.4941 0.883255 11.6041 1.03988 10.6374 0.924227 34.5564 0.904208 34.8453
65000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43033 0.365634 0.000940948 0.000240525
6 2.75 0 0 0 0 7.25585 2.767 0 0 0 0 0 0 0 0 0 0 1.38364 0.893275 0.419071 0.160052
7 3.25 0 0 0 0 2.93402 4.3285 0 0 0 0 2.20787 0.391682 0.11233 0.0199271 0 0 0.468491 1.14261 1.23789 0.818871
8 3.75 0 0 0.0345309 0.024449 0.166977 4.44676 4.63496e-05 1.09329e-05 0.000259573 6.12245e-05 2.53048 0.989057 2.24397 0.549669 0.00158311 0.000373907 1.67715 2.3304 1.65743 1.99269
9 4.25 0.00118273 0.000358601 1.92144 1.77132 0.0545977 4.49641 0.0541583 0.0164278 0.0421223 0.0128294 0.800404 1.23168 3.1337 1.49956 0.0634749 0.0196152 1.39504 3.599 1.68609 3.52596
10 4.75 0.100516 0.0383819 2.46234 4.56701 0.0701296 4.57606 1.0722 0.422312 1.04771 0.409445 1.06165 1.63357 1.32627 2.00162 0.411735 0.175473 0.739599 4.43893 1.34051 5.04832
11 5.25 1.40048 0.685437 0.971619 5.91442 0.154426 4.79026 2.61007 1.62914 2.71499 1.66477 0.973249 2.08357 0.631196 2.29347 0.938281 0.609305 0.847432 5.6144 1.14712 6.63949
12 5.75 2.59791 2.12509 0.798529 7.2426 0.39166 5.44185 2.5752 3.05722 2.54838 3.07799 0.651275 2.44473 0.484091 2.56193 1.3365 1.35048 1.0019 7.28124 0.717831 7.83373
13 6.25 1.19749 2.90903 0.861716 8.93582 0.877055 7.16562 1.76912 4.21622 1.9501 4.35557 0.661411 2.87805 0.515901 2.89991 1.47506 2.31684 1.04934 9.34361 0.728668 9.26586
14 6.75 0.517964 3.30453 0.751439 10.6579 1.7498 11.1767 0.911733 4.91289 1.19823 5.27112 0.936372 3.59352 0.717843 3.44841 1.32237 3.32726 1.09369 11.8507 0.938873 11.418
15 7.25 0.515687 3.75873 0.870104 12.9581 1.86104 16.0978 0.629821 5.46802 0.520675 5.73006 1.33599 4.7711 1.26291 4.56157 1.03469 4.23925 1.04885 14.6241 1.084 14.2844
16 7.75 0.640774 4.40363 1.06379 16.1715 1.16863 19.6287 0.521112 5.99286 0.373856 6.10659 1.40921 6.19039 1.5399 6.11248 0.884403 5.12996 1.0994 17.9459 1.15387 17.7708
17 8.25 0.955767 5.49359 1.09554 19.9215 0.823174 22.447 0.525058 6.59208 0.413463 6.57846 1.1794 7.53637 1.30919 7.6066 0.896674 6.15329 1.12908 21.8115 1.17756 21.8024
18 8.75 1.58237 7.52343 1.21539 24.601 0.879319 25.8335 0.638555 7.41181 0.515525 7.24025 0.98223 8.79729 0.994238 8.88293 0.996479 7.43251 1.0491 25.8518 1.12459 26.1335
19 9.25 1.37306 9.49176 1.15481 29.5699 1.12767 30.6867 0.932914 8.75016 0.766869 8.34039 0.887378 10.0703 0.883147 10.1499 1.05425 8.94493 0.969102 30.0226 0.989249 30.391
20 9.75 1.04194 11.1512 1.07894 34.7276 1.03044 35.6138 1.32548 10.8628 1.29935 10.4113 0.864806 11.4487 0.888236 11.5656 1.04855 10.6162 0.922922 34.4356 0.904514 34.7159
66000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
